t,Rf,VT,VE,IV,VO2,VCO2,RQ,O2exp,CO2exp,VE/VO2,VE/VCO2,VO2/Kg,METS,HR,VO2/HR,FeO2,FeCO2,FetO2,FetCO2,FiO2,FiCO2,PeO2,PeCO2,PetO2,PetCO2,Phase,Marker,Amb. Temp.,RH Amb,Device Temp.,Analyz. Press.,PB,EEkc,EEh,EEm,EEtot,EEkg,PRO,FAT,CHO,PRO%,FAT%,CHO%,npRQ,Long,Lat,GPS Altitude,Barom_Altitude,GPS Speed,GPS Dist.,Ti,Te,Ttot,Ti/Ttot,VD/VT e,LogVE,t Rel,mark Speed,mark Dist.,Step Length,Battery,Phase time,BR,O2 Cost,O2 Delay,CO2 Delay,GPS Heading,RH Sample,Cadence,Satellites,Fixing,Satellites SNR,VT/Ti,PaCO2_e
s,1/min,L(btps),L/min,mL,mL/min,mL/min,---,mL,mL,---,---,mL/min/Kg,---,bpm,mL/beat,%,%,%,%,%,%,mmHg,mmHg,mmHg,mmHg,---,---,°C,%,°C,mmHg,mmHg,kcal/day,kcal/h,kcal/min,kcal,kcal/Kg/day,kcal/day,kcal/day,kcal/day,%,%,%,---,"° ' ""","° ' """,m,m,km/h,m,s,s,s,---,---,L/min,s,m/s,m,m,%,hh:mm:ss,%,mL/Kg/m,ms,ms,DEG,%,1/min,---,---,dB,---,mmHg
594.0,25.53,0.555,14.17,688,512.1082261,356.5595252,0.7,93.6,17.0,24.2,34.7,7.02,2.0,97,5.3,16.86,3.06,16.04,3.82,20.93,0.04,121,22,115,27,NONE,,16.8,55,34.0,742,765,3441,143.4,2.39,66,47.1,0,3441,0,0,100.0,0.0,0.7,"W001° 15' 7.6434""","N51° 45' 55.2702""",68,69,0.2,0,1.52,0.83,2.35,0.65,0.15,1.151,2,0,0,,78,00:09:54,90.2,2.1,1338,990,0,71,0,9,False,25,0.37,30
594.0,80.0,0.095,7.6,727,45.9003189,44.0884753,0.96,19.2,0.7,43.6,45.4,0.63,0.2,99,0.5,20.21,0.74,20.17,0.64,20.93,0.04,145,5,145,5,NONE,,16.8,55,34.0,742,765,328,13.7,0.23,66,4.5,0,44,283,0,13.5,86.5,0.96,"W001° 15' 7.6362""","N51° 45' 55.2804""",67,69,0.3,0,0.49,0.26,0.75,0.65,0.0,0.881,0,0,0,,78,00:09:54,94.7,0.13,1338,990,0,71,0,9,False,25,0.19,10
599.0,14.81,1.539,22.8,1208,633.906023,499.2537391,0.79,273.0,41.1,34.3,43.6,8.68,2.5,100,6.3,17.74,2.67,17.03,3.37,20.93,0.04,128,19,122,24,NONE,,16.8,56,34.0,742,766,4351,181.3,3.02,66,59.6,0,3154,1197,0,72.5,27.5,0.79,"W001° 15' 7.6302""","N51° 45' 55.3428""",67,69,0.2,0,0.62,3.43,4.05,0.15,0.25,1.358,5,0,0,,78,00:09:59,84.2,2.61,1338,990,0,71,0,10,False,25,2.48,27
601.0,28.57,0.254,7.257,472,183.8473491,130.7621373,0.71,45.9,5.6,28.6,40.2,2.52,0.7,95,1.9,18.07,2.2,17.14,3.02,20.93,0.04,130,16,123,22,NONE,,16.8,56,34.0,742,766,1240,51.7,0.86,66,17.0,0,1222,18,0,98.5,1.5,0.71,"W001° 15' 7.6332""","N51° 45' 55.371""",66,69,0.3,0,1.24,0.86,2.1,0.59,0.09,0.861,2,0,0,,78,00:10:01,95.0,0.5,1338,990,0,71,0,9,False,25,0.2,25
602.0,44.44,0.425,18.889,974,416.9005314,308.1665064,0.74,78.3,8.5,37.8,51.2,5.71,1.6,91,4.6,18.42,2.0,17.52,2.83,20.93,0.04,132,14,126,20,NONE,,16.8,56,34.0,742,765,2829,117.9,1.96,66,38.8,0,2519,311,0,89.0,11.0,0.74,"W001° 15' 7.6284""","N51° 45' 55.3938""",65,69,0.2,0,0.59,0.76,1.35,0.44,0.23,1.276,1,0,0,,78,00:10:02,86.9,1.71,1338,990,0,71,0,9,False,25,0.72,24
606.0,15.92,1.362,21.676,566,724.7410739,577.0184282,0.8,232.7,44.1,28.4,35.6,9.93,2.8,87,8.3,17.09,3.24,16.04,4.13,20.93,0.04,123,23,115,30,NONE,,16.8,56,34.0,742,766,4984,207.7,3.46,66,68.3,0,3467,1517,0,69.6,30.4,0.8,"W001° 15' 7.6236""","N51° 45' 55.4208""",64,69,0.3,0,0.58,3.19,3.77,0.15,0.23,1.336,4,0,0,,78,00:10:06,85.0,1.99,1338,990,0,71,0,9,False,25,2.35,32
608.0,25.97,0.522,13.558,426,487.447218,354.379864,0.73,88.0,16.6,24.1,33.1,6.68,1.9,84,5.8,16.86,3.18,15.97,3.94,20.93,0.04,121,23,115,28,NONE,,16.8,56,34.0,742,766,3299,137.5,2.29,66,45.2,0,3074,225,0,93.2,6.8,0.73,"W001° 15' 7.626""","N51° 45' 55.4142""",63,69,0.5,0,0.76,1.55,2.31,0.33,0.13,1.132,2,0,0,,78,00:10:08,90.6,0.8,1338,990,0,71,0,10,False,26,0.69,31
611.0,23.26,0.376,8.744,394,323.2254516,221.6289428,0.69,63.1,11.6,22.0,32.1,4.43,1.3,88,3.7,16.78,3.09,15.73,3.93,20.93,0.04,121,22,113,28,NONE,,16.8,56,33.9,742,766,2166,90.3,1.5,66,29.7,0,2166,0,0,100.0,0.0,0.69,"W001° 15' 7.629""","N51° 45' 55.419""",63,70,0.5,0,0.87,1.71,2.58,0.34,0.1,0.942,3,0,0,,78,00:10:11,93.9,0.53,1338,990,0,71,0,10,False,25,0.43,31
614.0,21.2,0.42,8.905,420,330.1067676,212.319811,0.64,70.6,12.2,22.5,34.9,4.52,1.3,89,3.7,16.81,2.9,15.34,4.12,20.93,0.04,121,21,110,30,NONE,,16.8,56,33.9,742,766,2190,91.3,1.52,67,30.0,0,2190,0,0,100.0,0.0,0.64,"W001° 15' 7.6206""","N51° 45' 55.4394""",63,70,0.3,0,1.0,1.83,2.83,0.35,0.18,0.95,3,0,0,,78,00:10:14,93.8,0.9,1338,990,0,71,0,10,False,26,0.42,32
617.0,16.0,0.569,9.104,543,383.5487511,243.3322814,0.63,92.5,18.5,20.8,32.8,5.25,1.5,87,4.4,16.26,3.25,15.05,4.26,20.93,0.04,117,23,108,31,NONE,,16.9,57,33.9,742,765,2539,105.8,1.76,67,34.8,0,2539,0,0,100.0,0.0,0.63,"W001° 15' 7.6272""","N51° 45' 55.4454""",64,69,0.2,0,1.28,2.47,3.75,0.34,0.17,0.959,3,0,0,,78,00:10:17,93.7,1.58,1338,990,0,71,0,10,False,25,0.44,33
